,TCF4,GATA4,CTCF,PRDM1,SMAD4,GATA6,FOXA1,NANOG,HNF4A,SOX17,FOXA2,POU5F1,SP1,SOX2,STAT3,KLF5,HNF1B,SRF,OTX2,THAP11,SMAD2,EOMES
PLA2G4C,0.11247420824184516,0.9790003969802454,0.09700800230773308,0.0038332818642108873,0.11241206641690428,0.9614962225018785,0.2826689489287735,0.06121301528839647,0.677812360741173,0.667750897350027,0.3228478471221765,0.9581046085181665,0.508328945258282,0.6385109160018883,0.9674843634586248,0.4337461953325149,0.0011425981131811507,-1.0,0.01395345125139449,0.0005086875038685806,0.13390488982233195,0.9829713261826749
IGFBP5,0.8570462759671258,-1.0,0.5342254496832166,0.03500884731630103,0.0012596235623861703,0.012951939827766795,0.394659892906309,0.04283011909525219,0.32695788317420704,0.02430683347661092,0.0026496237361812655,0.17438618694720642,0.015166237333339562,0.06681062336707673,0.4715094651208065,0.0020153271612266014,0.00029638974609884155,0.017364523948350148,0.031292511488776494,0.021274233357443908,0.6213832842187865,0.2846784084958275
ITGB3,0.9288670272631965,0.04736982334845735,0.04567000281157261,0.8210305239064319,0.07397778805448117,0.304965653466754,8.315922683013075e-06,0.2078806517099249,0.890751269378487,0.27937091345342213,0.14989924962323503,0.005005012381936916,0.905005476347392,0.8316504516809917,-1.0,0.9060173270098251,0.549382228020679,0.030938110065458806,0.003100975896109491,0.2499608515423864,0.14260271239561553,0.0002843785440497699
SLC45A1,0.4963977842905687,0.5919918455574653,0.05426503778870073,0.6878493183333623,0.297618748550082,0.9572915460577791,0.3369634804977154,0.9119866166171215,0.3197992800489596,0.548507931184044,0.9654667499350222,0.22658367683972397,0.44572125820649333,0.9573923186843185,0.1760242382528944,0.9879218658265079,0.5128577577930552,0.8173914362270003,0.24776575484971497,0.2673369810016652,0.4835859506710559,0.4270203331918413
ADAMTS20,0.7361904470062223,-1.0,0.014479447475271892,0.8679297161179673,0.8664034011128017,0.5814707129824731,0.1296594018692203,0.046118086803087564,0.7452965087564156,0.08866625841776707,0.052546691523665846,0.05996355254618048,0.11877645955624157,0.22488011180882855,0.15283877553551373,0.1556287327235335,0.008465471723065558,0.1307077607836264,0.14220801709017195,0.8449340744566863,0.37847775929512384,-1.0
DRC3,0.18126441433840979,0.10527422698600034,0.4594453259677884,0.2283019101782374,0.23953285338743588,-1.0,0.15898123973223088,0.08143569217600895,0.903338469095015,0.22507271891595979,0.07833119737596514,0.2885203682666051,0.8448894420056946,0.2648842967287205,0.7715029366036518,0.14786951559329747,0.042853322737364925,0.017157182465455566,0.8393781260738835,0.8956449784354761,0.5330823030651528,-1.0
ABR,0.975796708225488,0.07437892112206247,0.24058708209556381,0.0024312448253600823,0.6306949760679181,-1.0,0.09847778239050752,0.006697750860425915,0.36732195276482105,-1.0,0.3758634078101897,-1.0,0.5955637419008245,0.6772997941000607,0.7250526799065866,0.14457305501389162,0.007040763720651229,5.429528005732781e-05,0.008616847285215024,0.9118865332354332,0.18030441754826934,0.17353744003926214
PMAIP1,0.16701759102406377,0.40778925194624294,0.06045078668114147,0.5446016582248792,0.48293946796822107,0.31849841135910845,0.5826699872902237,0.6266858552506416,0.8755210451026831,0.3153209489740023,0.24844507083374678,0.13802752265741958,0.08671128115366228,-1.0,0.3896480692148968,0.7114949516720153,0.003181291376326461,0.3105295125309775,0.30917108056789644,0.285363920496998,0.9816614029299162,0.9557546851668279
ITGA5,0.10700557974794678,0.0020810408505789403,3.4692688263119954e-06,0.020001955662396133,0.18463833039581318,-1.0,0.0008656716208046409,0.01646493837985042,0.5054759842790539,0.2790829026092642,0.07012529890373033,0.0059879957464380506,0.7528354839204956,0.8985485629712302,0.6701478219813011,-1.0,0.00032063816638664317,8.908283803795908e-07,0.0005051481713073883,0.118463911629806,-1.0,-1.0
TRPM2,-1.0,0.8680376471737282,0.02237171270448688,0.010874960415608976,0.0004964701328116041,0.018442144603019916,0.01236572089482332,0.003970763592569965,0.0035532217359496476,0.0012693462889828637,0.3111080598577773,0.019608317574927998,0.5493906827212228,0.347168195561529,0.12082520410821716,0.9011474930636929,0.49014393649404353,0.0892463955670345,-1.0,0.3782404786330037,-1.0,0.8421365220583826
HAPLN4,0.3936039838769987,0.759915962510188,0.647036024260455,0.25720864876784355,0.39097164960904407,0.8614506165224471,0.05192151852228065,0.22271326569887112,0.08806799763535439,0.3325459567391149,0.08283022282175505,0.6066284700285465,0.3269967595394826,0.8128165554847491,0.6965052856596092,0.42805504155418406,0.1133841625474348,0.6902146256605427,0.4999557811366948,0.0634204135200503,0.4329776724025979,0.2109438548139331
RNF125,-1.0,0.5134859855572439,0.6151941310810523,0.8026999177478302,0.7071006781451807,0.6491915717781814,0.43539350871960947,0.025217928360308926,0.9151041237424082,0.021060496490734413,0.25148197722092175,0.07758693094251386,0.10725879007536533,0.6157155834039532,0.11953560980514338,0.3635158693532323,0.001204430376004722,0.40974822825486057,0.6463013900399,0.44432919997917786,0.13614634023032293,0.3081830787743613
CHL1,0.060596434985272646,-1.0,0.4508370304352103,0.5683309278505746,0.6438153108766067,0.2448836944453653,0.3145111206995884,0.7469575939065445,0.48315307011787834,0.5699751946445833,-1.0,-1.0,0.37551577423605564,0.46126890416719546,0.5045485209342839,0.7360022037513511,0.1240919282595981,0.4130813349891491,0.0034116246848055927,0.1410932647908139,0.8423816144158303,0.8719878200235965
MOK,0.006726276642448935,0.06649539599049817,0.0005072115795356578,-1.0,0.23359939373433594,0.881530251571542,0.0021696829691258755,0.03892231373137723,-1.0,0.035486211072105346,3.435583339787339e-07,6.68324076636853e-07,0.0798006157512624,0.05927652805863468,9.441926533807937e-06,0.003373048927187207,5.377440133256544e-07,-1.0,0.6326184835115931,0.5480362674957636,0.0005004080454572298,0.5751106028360589
INKA2,0.0650577977183738,0.011929167127361879,0.3866213549743477,0.5063240530543265,0.0737723519952785,0.8991241186726461,0.07638330287070821,0.017876851637577854,0.2667058927184308,0.46464931800727116,0.6003222090806227,0.6350126351142502,0.27435935977485304,0.19696078004765832,0.9658170120320961,-1.0,0.05582723474821115,0.0828044192360353,0.29551569683849066,0.1595045927137571,0.8783124697740584,0.05953675060783706
B4GALT4,0.7664271224417227,-1.0,0.040091558759998557,0.5382883681022067,0.8337243279261923,0.48912731906110796,0.6121038232911946,0.6554350266581969,0.8832828576002075,-1.0,0.9324040234061848,0.8015016641518636,0.2852318515703421,0.8810377963551844,0.7213599999937457,0.8408165275953315,0.05105950316530459,0.4356695030235561,0.9185230533105558,0.8759929067960975,0.3370445717561108,0.7344040969831707
RNF152,0.2911762059397629,0.012183273509451047,0.16960058126136915,0.027388198918388007,0.014923531824188258,0.0003789585594286145,0.33539201854885603,0.005962881372743152,0.22167713814151885,0.008808939292795087,0.0014728191917460836,0.8774213766909853,0.1594444318043958,0.4239885441247201,0.37931516878416893,0.018239303831529115,0.00200452805022067,0.0028156064309921326,0.16636504628861598,0.3042711192160864,0.07684406808059491,0.0011246236997134356
GFAP,0.2570186236525024,0.024058318653819622,0.4974243695891135,0.7747827651484068,0.21850989608207133,0.2088289588564837,0.17088268262029038,0.29299732187481825,0.8054998935736445,0.2711279305981423,0.4705708123819925,0.40195240254532727,0.8178937224833709,0.8039123253825651,-1.0,0.906773964423589,0.4934724275711896,0.6654810814391913,0.5560451149137627,0.08849771800574983,0.07055934516100743,0.4779613457722196
ADAP2,0.692216521624704,0.4288247714900838,0.7450287095649963,0.7144611479965637,0.4256697760767407,-1.0,0.4491535096445922,0.6893896564867589,0.9575514510700271,-1.0,0.16788928806475203,0.48766896995832654,0.6116802466696887,0.47478693090462165,0.5742590536241973,-1.0,0.9498178581665279,0.7452571066077499,0.6680972352004114,0.061808335736671646,0.17923670458801205,0.3824178686735703
NRP2,0.0008631162111306099,-1.0,0.13482623663068538,0.14749348843477425,0.0026251562657138064,-1.0,0.5919446061429925,0.013531666320159076,-1.0,0.010956636739900692,-1.0,0.6076975112915435,0.0031193162727976144,0.4369196651880062,0.8661604262643158,0.2263849279171275,0.0009709354395333301,0.0038884557847544848,3.025116009129133e-07,0.0034219208883917614,0.19119173458168462,0.013263044260640261
CD4,-1.0,0.220076112240403,0.002911104517914838,0.00875148785050845,0.8892045222436566,-1.0,-1.0,0.0002917606617427646,0.0043095761107413665,0.47219152445583457,-1.0,0.40001498025746307,0.09157896683765478,0.20215861339455105,0.37755316261414906,0.14301773238250953,0.0003269429013366547,0.07578683424564059,0.09198161700645298,0.05465387657071064,0.07717818429949701,-1.0
LPL,0.39017702504681473,0.16098536980360537,0.0017363065726681735,0.38706814280897317,0.001560860104458262,-1.0,0.011443317196132122,0.6286870014611667,0.05538373570261616,0.02828959581841942,0.35069356069155433,0.01900343105393017,0.008847602017401247,0.18144764681388015,0.16620436064630176,0.25687173938407426,0.46734364294686004,0.15815109551652798,0.02157374234943537,0.6847036944066984,0.0744541804376955,0.7279001313773565
NTNG1,0.9398521880491413,0.00448192204388348,0.4186479398318159,0.2655067598191008,4.186459841958453e-05,-1.0,0.9221161629827982,0.15766180405464483,0.29644390049989766,0.06409172463023187,0.19777710989953273,-1.0,0.5553987489994356,0.6860177048292784,0.5050644653261172,0.06415013859348243,0.46484320621667585,0.04202651927540027,0.11737141086363838,0.06997990671318235,0.12455737654433413,0.0024526863141532563
SHISA2,0.2614921402558851,1.2530175306554675e-05,0.012011683766811916,0.26419193060170443,0.14331912204847644,0.026570676369161855,0.03240907354085934,0.7328846438995011,0.19128677683832554,-1.0,0.9377490431536607,0.0380535878647049,0.010219086715944266,0.45463360982875145,0.0796314184806042,0.857335139295698,0.7643732064714669,0.9740562489094642,0.1892886318405202,0.8188965680105444,0.04010888545246975,0.009901484722110155
TTC22,0.5269048850518993,0.03860117189757377,0.21094700507983555,0.9227366616964794,0.3432698611696766,0.2573866591226281,0.08972782232250315,0.86399205855663,0.48230921928676984,0.2874893190994109,-1.0,0.24827171593353767,0.0879433842674075,0.9643550891860355,0.627396697693432,0.9075925119762143,0.03574580698452804,0.8868670936888541,0.7043609580744485,0.5130637969556118,0.06609598852585664,0.05320593610719411
GCNT1,0.001039829093910782,-1.0,0.016494193069060414,0.27455264806937235,0.4424872320743345,0.0047266886327768315,0.09806231207750839,-1.0,0.08097081489972727,-1.0,0.27136609050133215,0.04903694692835564,0.17791201103462592,0.7620945519142465,0.02242306963995926,0.154047743309279,0.0004995723116862363,0.786230553701368,0.013145681975243836,0.06321322307007468,0.002007003671257535,0.05923245239481537
FBXO34,0.02622415631371602,0.0007877720702731806,7.3960875203767135e-06,0.001566291379994242,0.2873844767149902,0.004434372672582015,0.02105484794547124,0.00017909518260096714,-1.0,0.027691670493519116,9.44043888806747e-06,0.014246216552019502,0.5642667158535684,0.5134156895005206,0.794699194832065,0.04762218942000607,0.15286254103916294,3.428322685342511e-05,0.01643511549442547,0.16589961168964043,0.20173072144451992,0.277303767691641
SYN3,0.14176654706837574,0.00010959335276201886,8.138082527899331e-07,0.06548330145425206,0.38028768828223336,0.09908289639316506,0.7681965153234739,0.000667980520059021,0.15027639154854852,-1.0,0.0002243517041025265,0.008611505804075152,0.43128092557614484,0.40876969800141616,0.6753308883360372,0.18851965396487796,0.00017879408500844716,0.0003142482555121535,0.021203276657089865,0.8218770531169514,0.21488322186781078,0.19032187491861327
RIPK2,0.0036465558809724596,0.00028946770016511123,0.0022305513290865613,0.158763155424588,3.7867922054454532e-06,-1.0,0.41923604992868824,-1.0,0.023152284543905388,0.14636045243620371,-1.0,0.06212575401744125,0.3284544582307124,-1.0,-1.0,0.9398552610180433,-1.0,0.0032990351158005984,0.006900161716628535,0.00482993812080615,7.565010805677588e-05,1.7315095217863968e-05
BDKRB2,0.10689800393643734,4.302491957668154e-07,0.0011910771152222536,0.10158428114355263,0.006910281696217782,-1.0,3.2325438576212775e-05,0.020029046077471784,-1.0,-1.0,0.00011336026336656993,0.022073096696960153,0.44066214760726363,0.9963634289358176,0.14825024184602262,0.06269135859051315,0.0014272324468575653,4.081937243265708e-06,0.000135754894978255,0.39762247267255846,0.02524697240176267,0.0005752075554532573
TRIM73,0.027349800032619505,0.6892822053883371,0.8367116450839847,0.8995605980415413,0.3471407188381017,0.4626754497248857,0.07720166474489341,0.06296657898239108,-1.0,0.5942578504393223,0.6872667697264103,0.025822463010188704,0.15038264299201637,0.5917088170628739,0.3055721217357076,0.838657939841097,0.29007136087913443,0.5559321193585922,0.31298832358036294,0.039656194486164295,0.09016207517400901,0.1992431031593981
LPAR3,0.027262010696337984,0.4580945016643361,0.00018045831607048317,0.05560984597698062,0.004824820710832962,-1.0,0.0066522695656540546,0.00013320898027211785,-1.0,0.3277866340283391,0.8767116015789591,0.9610370180924244,0.5345082420289086,0.1196114853642276,0.5867884482262746,0.6682150617055113,0.016087255540065064,0.11104412669929171,0.07076540900566584,0.1395830553184631,0.37180897657711376,0.05289306104328249
FGF4,0.00020758532214772574,0.00361255451880755,0.7629608007053092,0.21626776903561706,0.3586784768739648,0.709477815490231,0.18701519779269862,0.08936629928436364,0.8194057725059125,0.6173571202780481,0.03969921848097597,0.7877717064060399,4.501901163119903e-05,0.4880662369927514,0.012336896540209976,0.3723556755467172,0.4471410851855778,0.015460780638315024,0.17901477694675416,5.082099996515199e-06,0.7570079310556812,-1.0
TTN,0.0022738401339579984,0.42083056770351035,0.95857821559163,0.15569025566081726,0.4226579539297657,0.019865597202717574,0.20584689692545255,0.011017073426779543,0.5178754545220827,0.009809244099601376,0.4504122936535818,0.07378056584262081,0.45798653266043476,0.9706301826069901,0.010184724576030172,0.6087071695767134,3.567035256651708e-05,0.01519217723604294,-1.0,0.8414317148373901,0.0004466290522149366,0.766487549937128
SAMHD1,0.0032927984056581082,4.075675560122824e-07,8.42597943417751e-10,0.2523345119433373,1.2994032351172266e-05,0.045407839495905856,-1.0,1.2015872377187302e-08,0.001823141672251917,0.0025639808841339674,-1.0,0.657377683317754,0.7123610311654943,0.0014237317590356296,1.1292660325292085e-05,5.8782541912345395e-08,0.26577535447401623,0.05155603242797668,0.025258577390841832,0.05044894214341404,1.6778828567652017e-05,0.002540742848735714
NTN1,0.661745172837837,0.30447086885428765,0.048273707824040994,0.07421096184255514,0.8041746536425896,-1.0,0.4194280314063874,0.42763178739649177,0.8895593176060317,0.19595676404302959,0.11185929772173589,0.5160085220744255,0.28393086868804784,0.9715388155334991,0.5629578197208132,0.21105592623966768,0.0003518773584353631,0.15797666880579478,0.32720406929014445,0.7150157953423328,0.2131061430531753,0.8181631848431898
STC1,0.2300598251894561,-1.0,0.030542740157810205,0.3554251562552204,0.19012132604226542,0.0019050924549549148,0.09502473185798421,0.7321792654351267,0.010477688968612366,0.08458737492250683,-1.0,0.8862940603758963,-1.0,0.9655524041109992,0.8338044154297087,0.07026712416220406,0.21406431215048302,0.07123657022874996,0.8277285299419911,0.06412519303839392,0.3644566766687315,0.16723037754791076
CRHBP,0.07126784047131855,0.27467062381314117,0.6697969839189772,0.9097109829904891,0.3753350377737976,0.28124338071584326,0.20612507503428068,0.8081858700364474,0.4139327248416026,0.4463831485363049,0.8417132193908379,0.05823195343206275,0.9926135067612811,0.6486264483656583,0.584810806219696,0.6738578878824435,-1.0,0.8800678817759382,0.0012456994525519465,0.32988536482501996,0.6489113901078778,-1.0
SORBS2,0.8367704376382927,0.603968491260767,0.680425187671379,0.0005407624448532866,0.6718912292906492,0.05707825113100799,0.4964493361121335,0.02350858866983018,0.19138673860295663,-1.0,0.001713278739713967,0.2038776528116551,0.22273823227595355,0.8429703715439947,-1.0,0.0584093098632707,5.49997662023739e-05,0.007926704420109195,5.754374923291723e-06,0.30707453005952084,0.8558836506051793,0.5859245858305269
HCN1,0.01843128556177971,0.8460199616197115,0.8141611097996584,0.04168734689479519,0.7661617757610584,0.014299612887213936,0.9120349110318069,0.022788402604821678,0.5514404800524193,0.07425632040777123,0.013987799195817751,0.9042057632749767,0.9737787730104814,0.0992014289329032,0.40330832547412243,0.016184625989320498,0.8384140135648291,0.00114601363587863,0.322212072577984,0.5892899835039858,0.0946949265669818,0.03988702032181355
